VOLT1        ,CURR1        ,RES1         ,TIME1        ,STAT1     ,SOUR1        ,VOLT2        ,CURR2        ,RES2         ,TIME2        ,STAT2     ,SOUR2        
+0.000000E+00,+4.570000E-10,+9.910000E+37,+3.687900E-02,      1728,+0.000000E+00,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.000000E-03,+4.260000E-10,+9.910000E+37,+4.021200E-02,      1728,+8.000000E-03,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.600000E-02,-1.250000E-10,+9.910000E+37,+4.340100E-02,      1728,+1.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.400000E-02,-6.300000E-10,+9.910000E+37,+4.668600E-02,      1728,+2.400000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.200000E-02,-6.250000E-10,+9.910000E+37,+4.997000E-02,      1728,+3.200000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+4.000000E-02,-9.700000E-11,+9.910000E+37,+5.320200E-02,      1728,+4.000000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+4.800000E-02,+4.290000E-10,+9.910000E+37,+5.653900E-02,      1728,+4.800000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+5.600000E-02,+4.810000E-10,+9.910000E+37,+5.975400E-02,      1728,+5.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+6.400000E-02,-6.600000E-11,+9.910000E+37,+6.293100E-02,      1728,+6.400000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+7.200000E-02,-5.440000E-10,+9.910000E+37,+6.610400E-02,      1728,+7.200000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.000000E-02,-7.030000E-10,+9.910000E+37,+6.930200E-02,      1728,+8.000000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.800000E-02,-2.560000E-10,+9.910000E+37,+7.248800E-02,      1728,+8.800000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+9.600000E-02,+3.740000E-10,+9.910000E+37,+7.567800E-02,      1728,+9.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.040000E-01,+5.330000E-10,+9.910000E+37,+7.885400E-02,      1728,+1.040000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.120000E-01,+1.360000E-10,+9.910000E+37,+8.203100E-02,      1728,+1.120000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.200000E-01,-4.580000E-10,+9.910000E+37,+8.522000E-02,      1728,+1.200000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.280000E-01,-7.370000E-10,+9.910000E+37,+8.841200E-02,      1728,+1.280000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.360000E-01,-4.010000E-10,+9.910000E+37,+9.160300E-02,      1728,+1.360000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.440000E-01,+2.100000E-10,+9.910000E+37,+9.480600E-02,      1728,+1.440000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.520000E-01,+3.610000E-10,+9.910000E+37,+1.003840E-01,      1728,+1.520000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.600000E-01,-2.170000E-10,+9.910000E+37,+1.036000E-01,      1728,+1.600000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.680000E-01,-6.660000E-10,+9.910000E+37,+1.068030E-01,      1728,+1.680000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.760000E-01,-6.410000E-10,+9.910000E+37,+1.099740E-01,      1728,+1.760000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.840000E-01,-1.150000E-10,+9.910000E+37,+1.131540E-01,      1728,+1.840000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.920000E-01,+4.190000E-10,+9.910000E+37,+1.163420E-01,      1728,+1.920000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.000000E-01,+4.360000E-10,+9.910000E+37,+1.199030E-01,      1728,+2.000000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.080000E-01,-8.300000E-11,+9.910000E+37,+1.231380E-01,      1728,+2.080000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.160000E-01,-6.010000E-10,+9.910000E+37,+1.263300E-01,      1728,+2.160000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.240000E-01,-6.850000E-10,+9.910000E+37,+1.295240E-01,      1728,+2.240000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.320000E-01,-1.980000E-10,+9.910000E+37,+1.327150E-01,      1728,+2.320000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.400000E-01,+3.490000E-10,+9.910000E+37,+1.359210E-01,      1728,+2.400000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.480000E-01,+5.360000E-10,+9.910000E+37,+1.390960E-01,      1728,+2.480000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.560000E-01,+8.000000E-11,+9.910000E+37,+1.422620E-01,      1728,+2.560000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.640000E-01,-5.050000E-10,+9.910000E+37,+1.454490E-01,      1728,+2.640000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.720000E-01,-7.350000E-10,+9.910000E+37,+1.486350E-01,      1728,+2.720000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.800000E-01,-3.890000E-10,+9.910000E+37,+1.518270E-01,      1728,+2.800000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.880000E-01,+2.730000E-10,+9.910000E+37,+1.550100E-01,      1728,+2.880000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.960000E-01,+5.380000E-10,+9.910000E+37,+1.581770E-01,      1728,+2.960000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.040000E-01,+3.060000E-10,+9.910000E+37,+1.613530E-01,      1728,+3.040000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.120000E-01,-3.430000E-10,+9.910000E+37,+1.645390E-01,      1728,+3.120000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.200000E-01,-7.510000E-10,+9.910000E+37,+1.677320E-01,      1728,+3.200000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.280000E-01,-4.880000E-10,+9.910000E+37,+1.709250E-01,      1728,+3.280000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.360000E-01,+1.230000E-10,+9.910000E+37,+1.741020E-01,      1728,+3.360000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.440000E-01,+5.100000E-10,+9.910000E+37,+1.772730E-01,      1728,+3.440000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
