VOLT1        ,CURR1        ,RES1         ,TIME1        ,STAT1     ,SOUR1        ,VOLT2        ,CURR2        ,RES2         ,TIME2        ,STAT2     ,SOUR2        
+0.000000E+00,+3.260000E-10,+9.910000E+37,+3.008800E-02,      1728,+0.000000E+00,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.000000E-03,-3.950000E-10,+9.910000E+37,+3.343900E-02,      1728,+8.000000E-03,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.600000E-02,-7.280000E-10,+9.910000E+37,+3.666700E-02,      1728,+1.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.400000E-02,-4.210000E-10,+9.910000E+37,+3.986300E-02,      1728,+2.400000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+3.200000E-02,+1.730000E-10,+9.910000E+37,+4.305200E-02,      1728,+3.200000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+4.000000E-02,+5.890000E-10,+9.910000E+37,+4.617900E-02,      1728,+4.000000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+4.800000E-02,+3.540000E-10,+9.910000E+37,+4.937400E-02,      1728,+4.800000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+5.600000E-02,-2.830000E-10,+9.910000E+37,+5.257400E-02,      1728,+5.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+6.400000E-02,-7.060000E-10,+9.910000E+37,+5.576200E-02,      1728,+6.400000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+7.200000E-02,-6.090000E-10,+9.910000E+37,+5.895000E-02,      1728,+7.200000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.000000E-02,-2.000000E-12,+9.910000E+37,+6.213000E-02,      1728,+8.000000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+8.800000E-02,+5.090000E-10,+9.910000E+37,+6.530600E-02,      1728,+8.800000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+9.600000E-02,+4.550000E-10,+9.910000E+37,+6.849500E-02,      1728,+9.600000E-02,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.040000E-01,-5.300000E-11,+9.910000E+37,+7.169400E-02,      1728,+1.040000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.120000E-01,-6.420000E-10,+9.910000E+37,+7.488500E-02,      1728,+1.120000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.200000E-01,-7.100000E-10,+9.910000E+37,+7.808500E-02,      1728,+1.200000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.280000E-01,-1.950000E-10,+9.910000E+37,+8.126400E-02,      1728,+1.280000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.360000E-01,+3.790000E-10,+9.910000E+37,+8.445300E-02,      1728,+1.360000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.440000E-01,+5.970000E-10,+9.910000E+37,+8.765100E-02,      1728,+1.440000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.520000E-01,+7.200000E-11,+9.910000E+37,+9.084000E-02,      1728,+1.520000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.600000E-01,-5.130000E-10,+9.910000E+37,+9.403100E-02,      1728,+1.600000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.680000E-01,-7.130000E-10,+9.910000E+37,+9.736300E-02,      1728,+1.680000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.760000E-01,-2.680000E-10,+9.910000E+37,+1.010530E-01,      1728,+1.760000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.840000E-01,+3.970000E-10,+9.910000E+37,+1.042430E-01,      1728,+1.840000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+1.920000E-01,+5.440000E-10,+9.910000E+37,+1.074190E-01,      1728,+1.920000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.000000E-01,+1.090000E-10,+9.910000E+37,+1.106130E-01,      1728,+2.000000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.080000E-01,-4.650000E-10,+9.910000E+37,+1.138070E-01,      1728,+2.080000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.160000E-01,-8.090000E-10,+9.910000E+37,+1.169930E-01,      1728,+2.160000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
+2.240000E-01,-3.660000E-10,+9.910000E+37,+1.204150E-01,      1728,+2.240000E-01,+9.910000E+37,+9.910000E+37,+9.910000E+37,+9.910000E+37,         0,+9.910000E+37
